#	"Date Time, GMT-04:00"	"DO_conc"	"Temp"
1	6/7/2023 11:50	10	17.66
2	6/7/2023 12:00	10.33	17.04
3	6/7/2023 12:10	10.49	16.9
4	6/7/2023 12:20	10.43	16.92
5	6/7/2023 12:30	10.44	16.94
6	6/7/2023 12:40	10.45	17.08
7	6/7/2023 12:50	10.4	17.26
8	6/7/2023 13:00	10.32	17.36
9	6/7/2023 13:10	10.36	17.7
10	6/7/2023 13:20	10.47	17.74
11	6/7/2023 13:30	10.48	17.84
12	6/7/2023 13:40	10.36	17.7
13	6/7/2023 13:50	10.38	17.62
14	6/7/2023 14:00	10.42	17.56
15	6/7/2023 14:10	10.45	17.62
16	6/7/2023 14:20	10.43	17.64
17	6/7/2023 14:30	10.41	17.64
18	6/7/2023 14:40	10.37	17.72
19	6/7/2023 14:50	10.5	17.66
20	6/7/2023 15:00	10.58	17.76
21	6/7/2023 15:10	10.64	17.76
22	6/7/2023 15:20	10.71	17.78
23	6/7/2023 15:30	10.77	17.84
24	6/7/2023 15:40	10.85	17.88
25	6/7/2023 15:50	10.7	18.2
26	6/7/2023 16:00	10.69	18.18
27	6/7/2023 16:10	10.71	18.18
28	6/7/2023 16:20	10.74	18.2
29	6/7/2023 16:30	10.8	18.38
30	6/7/2023 16:40	10.67	18.36
31	6/7/2023 16:50	10.67	18.44
32	6/7/2023 17:00	10.66	18.5
33	6/7/2023 17:10	10.57	18.5
34	6/7/2023 17:20	10.51	18.48
35	6/7/2023 17:30	10.49	18.48
36	6/7/2023 17:40	10.56	18.28
37	6/7/2023 17:50	10.56	18.14
38	6/7/2023 18:00	10.51	18.3
39	6/7/2023 18:10	10.43	18.4
40	6/7/2023 18:20	10.38	18.44
41	6/7/2023 18:30	10.5	18.36
42	6/7/2023 18:40	10.53	18.32
43	6/7/2023 18:50	10.5	18.42
44	6/7/2023 19:00	10.45	18.44
45	6/7/2023 19:10	10.43	18.52
46	6/7/2023 19:20	10.35	18.5
47	6/7/2023 19:30	10.29	18.52
48	6/7/2023 19:40	10.21	18.34
49	6/7/2023 19:50	10.21	18.34
50	6/7/2023 20:00	10.1	18.36
51	6/7/2023 20:10	9.93	18.28
52	6/7/2023 20:20	9.71	18.18
53	6/7/2023 20:30	9.92	18.02
54	6/7/2023 20:40	9.91	17.98
55	6/7/2023 20:50	9.95	17.86
56	6/7/2023 21:00	9.95	17.76
57	6/7/2023 21:10	9.91	17.72
58	6/7/2023 21:20	9.86	17.58
59	6/7/2023 21:30	9.84	17.34
60	6/7/2023 21:40	9.85	17.08
61	6/7/2023 21:50	9.85	17
62	6/7/2023 22:00	9.89	16.9
63	6/7/2023 22:10	9.89	16.84
64	6/7/2023 22:20	9.89	16.9
65	6/7/2023 22:30	9.92	16.78
66	6/7/2023 22:40	9.86	16.78
67	6/7/2023 22:50	9.84	16.72
68	6/7/2023 23:00	9.84	16.6
69	6/7/2023 23:10	9.82	16.56
70	6/7/2023 23:20	9.75	16.6
71	6/7/2023 23:30	9.8	16.52
72	6/7/2023 23:40	9.8	16.46
73	6/7/2023 23:50	9.73	16.48
74	6/8/2023 0:00	9.7	16.46
75	6/8/2023 0:10	9.71	16.44
76	6/8/2023 0:20	9.63	16.46
77	6/8/2023 0:30	9.59	16.44
78	6/8/2023 0:40	9.61	16.34
79	6/8/2023 0:50	9.59	16.42
80	6/8/2023 1:00	9.51	16.34
81	6/8/2023 1:10	9.45	16.34
82	6/8/2023 1:20	9.34	16.36
83	6/8/2023 1:30	9.29	16.36
84	6/8/2023 1:40	9.08	16.46
85	6/8/2023 1:50	8.9	16.46
86	6/8/2023 2:00	8.82	16.48
87	6/8/2023 2:10	8.66	16.44
88	6/8/2023 2:20	8.61	16.42
89	6/8/2023 2:30	8.8	16.44
90	6/8/2023 2:40	8.81	16.46
91	6/8/2023 2:50	8.81	16.52
92	6/8/2023 3:00	8.26	16.56
93	6/8/2023 3:10	8.43	16.6
94	6/8/2023 3:20	8.58	16.64
95	6/8/2023 3:30	8.14	16.68
96	6/8/2023 3:40	8.89	16.7
97	6/8/2023 3:50	8.12	16.72
98	6/8/2023 4:00	8.4	16.7
99	6/8/2023 4:10	8.79	16.7
100	6/8/2023 4:20	8.54	16.78
101	6/8/2023 4:30	8.65	16.8
102	6/8/2023 4:40	8.65	16.84
103	6/8/2023 4:50	8.65	16.8
104	6/8/2023 5:00	8.27	16.84
105	6/8/2023 5:10	8.24	16.8
106	6/8/2023 5:20	8.66	16.76
107	6/8/2023 5:30	8.36	16.8
108	6/8/2023 5:40	8.02	16.82
109	6/8/2023 5:50	7.12	16.76
110	6/8/2023 6:00	6.72	16.66
111	6/8/2023 6:10	6.52	16.62
112	6/8/2023 6:20	7.12	16.58
113	6/8/2023 6:30	7.47	16.6
114	6/8/2023 6:40	7.96	16.58
115	6/8/2023 6:50	8.16	16.62
116	6/8/2023 7:00	8.5	16.7
117	6/8/2023 7:10	8.49	16.8
118	6/8/2023 7:20	8.45	16.82
119	6/8/2023 7:30	8.25	16.82
120	6/8/2023 7:40	8.34	16.86
121	6/8/2023 7:50	8.35	16.86
122	6/8/2023 8:00	8.46	17.04
123	6/8/2023 8:10	8.44	17.12
124	6/8/2023 8:20	8.48	17.16
125	6/8/2023 8:30	8.25	17.12
126	6/8/2023 8:40	8.21	17.14
127	6/8/2023 8:50	8.22	17.16
128	6/8/2023 9:00	8.31	17.16
129	6/8/2023 9:10	8.45	17.2
130	6/8/2023 9:20	8.49	17.24
131	6/8/2023 9:30	8.67	17.28
132	6/8/2023 9:40	8.89	17.3
133	6/8/2023 9:50	9.01	17.3
134	6/8/2023 10:00	9.2	17.28
135	6/8/2023 10:10	9.64	17.08
136	6/8/2023 10:20	9.59	17.08
137	6/8/2023 10:30	9.86	17.02
138	6/8/2023 10:40	9.9	16.96
139	6/8/2023 10:50	9.94	16.98
140	6/8/2023 11:00	10.07	16.94
141	6/8/2023 11:10	10.12	16.94
142	6/8/2023 11:20	10.15	17
143	6/8/2023 11:30	10.2	17.04
144	6/8/2023 11:40	10.17	17.08
145	6/8/2023 11:50	10.23	17.12
146	6/8/2023 12:00	10.23	17.24
147	6/8/2023 12:10	10.23	17.24
148	6/8/2023 12:20	10.3	17.14
149	6/8/2023 12:30	10.4	17.22
150	6/8/2023 12:40	10.33	17.32
151	6/8/2023 12:50	10.28	17.46
152	6/8/2023 13:00	10.4	17.46
153	6/8/2023 13:10	10.38	17.48
154	6/8/2023 13:20	10.37	17.64
155	6/8/2023 13:30	10.46	17.74
156	6/8/2023 13:40	10.55	17.86
157	6/8/2023 13:50	10.6	18.06
158	6/8/2023 14:00	10.64	18.24
159	6/8/2023 14:10	10.37	18.58
160	6/8/2023 14:20	10.36	18.76
161	6/8/2023 14:30	10.25	18.8
162	6/8/2023 14:40	10.4	18.72
163	6/8/2023 14:50	10.52	18.8
164	6/8/2023 15:00	10.68	18.9
165	6/8/2023 15:10	10.57	19.04
166	6/8/2023 15:20	10.45	19.26
167	6/8/2023 15:30	10.56	19.34
168	6/8/2023 15:40	10.48	19.52
169	6/8/2023 15:50	10.56	19.26
170	6/8/2023 16:00	10.58	19.4
171	6/8/2023 16:10	10.49	19.94
172	6/8/2023 16:20	10.45	19.92
173	6/8/2023 16:30	10.58	20.1
174	6/8/2023 16:40	10.63	20.36
175	6/8/2023 16:50	10.6	20.58
176	6/8/2023 17:00	10.76	20.66
177	6/8/2023 17:10	10.71	20.72
178	6/8/2023 17:20	10.67	20.54
179	6/8/2023 17:30	10.89	20.14
180	6/8/2023 17:40	11.09	20.24
181	6/8/2023 17:50	10.9	20.54
182	6/8/2023 18:00	10.83	19.82
183	6/8/2023 18:10	10.93	19.78
184	6/8/2023 18:20	10.82	19.64
185	6/8/2023 18:30	10.81	19.68
186	6/8/2023 18:40	10.69	19.7
187	6/8/2023 18:50	10.72	19.7
188	6/8/2023 19:00	10.68	19.72
189	6/8/2023 19:10	10.67	19.76
190	6/8/2023 19:20	10.57	19.86
191	6/8/2023 19:30	10.52	19.94
192	6/8/2023 19:40	10.51	20
193	6/8/2023 19:50	10.53	19.94
194	6/8/2023 20:00	10.51	19.82
195	6/8/2023 20:10	10.47	19.76
196	6/8/2023 20:20	10.42	19.74
197	6/8/2023 20:30	10.27	19.58
198	6/8/2023 20:40	10.25	19.54
199	6/8/2023 20:50	10.29	19.48
200	6/8/2023 21:00	10.34	19.48
201	6/8/2023 21:10	10.26	19.56
202	6/8/2023 21:20	9.63	19.54
203	6/8/2023 21:30	9.96	19.26
204	6/8/2023 21:40	10.1	19.06
205	6/8/2023 21:50	10.09	18.94
206	6/8/2023 22:00	10.06	18.86
207	6/8/2023 22:10	10.06	18.82
208	6/8/2023 22:20	10	18.72
209	6/8/2023 22:30	10	18.66
210	6/8/2023 22:40	9.91	18.56
211	6/8/2023 22:50	9.83	18.34
212	6/8/2023 23:00	9.84	18.14
213	6/8/2023 23:10	9.82	17.96
214	6/8/2023 23:20	9.84	17.7
215	6/8/2023 23:30	9.82	17.66
216	6/8/2023 23:40	9.8	17.68
217	6/8/2023 23:50	9.77	17.7
218	6/9/2023 0:00	9.77	17.64
219	6/9/2023 0:10	9.76	17.56
220	6/9/2023 0:20	9.75	17.54
221	6/9/2023 0:30	9.7	17.5
222	6/9/2023 0:40	9.68	17.44
223	6/9/2023 0:50	9.69	17.36
224	6/9/2023 1:00	9.57	17.32
225	6/9/2023 1:10	9.64	17.34
226	6/9/2023 1:20	9.63	17.32
227	6/9/2023 1:30	9.64	17.32
228	6/9/2023 1:40	9.53	17.3
229	6/9/2023 1:50	9.49	17.3
230	6/9/2023 2:00	9.5	17.26
231	6/9/2023 2:10	9.33	17.28
232	6/9/2023 2:20	9.33	17.28
233	6/9/2023 2:30	8.92	17.3
234	6/9/2023 2:40	9.08	17.4
235	6/9/2023 2:50	8.74	17.32
236	6/9/2023 3:00	8.92	17.24
237	6/9/2023 3:10	8.9	17.2
238	6/9/2023 3:20	8.69	17.22
239	6/9/2023 3:30	8.56	17.2
240	6/9/2023 3:40	8.18	17.16
241	6/9/2023 3:50	8.96	17.22
242	6/9/2023 4:00	9.1	17.32
243	6/9/2023 4:10	8.61	17.38
244	6/9/2023 4:20	8.35	17.34
245	6/9/2023 4:30	8.34	17.36
246	6/9/2023 4:40	8.55	17.3
247	6/9/2023 4:50	8.58	17.32
248	6/9/2023 5:00	8.33	17.32
249	6/9/2023 5:10	8.32	17.3
250	6/9/2023 5:20	8.45	17.3
251	6/9/2023 5:30	8.59	17.3
252	6/9/2023 5:40	8.53	17.34
253	6/9/2023 5:50	8.38	17.36
254	6/9/2023 6:00	8.16	17.38
255	6/9/2023 6:10	7.59	17.38
256	6/9/2023 6:20	7.29	17.34
257	6/9/2023 6:30	7.68	17.34
258	6/9/2023 6:40	7.66	17.32
259	6/9/2023 6:50	7.74	17.3
260	6/9/2023 7:00	8.06	17.32
261	6/9/2023 7:10	8.38	17.36
262	6/9/2023 7:20	8.56	17.42
263	6/9/2023 7:30	8.53	17.5
264	6/9/2023 7:40	8.28	17.54
265	6/9/2023 7:50	8.27	17.6
266	6/9/2023 8:00	8.44	17.66
267	6/9/2023 8:10	8.55	17.72
268	6/9/2023 8:20	8.27	17.74
269	6/9/2023 8:30	8.47	17.8
270	6/9/2023 8:40	8.48	17.96
271	6/9/2023 8:50	8.66	18.08
272	6/9/2023 9:00	8.64	18.12
273	6/9/2023 9:10	8.66	18.16
274	6/9/2023 9:20	8.68	18.18
275	6/9/2023 9:30	8.7	18.2
276	6/9/2023 9:40	8.75	18.2
277	6/9/2023 9:50	8.74	18.22
278	6/9/2023 10:00	8.74	18.22
279	6/9/2023 10:10	9.09	18.26
280	6/9/2023 10:20	9.19	18.26
281	6/9/2023 10:30	9.27	18.24
282	6/9/2023 10:40	9.27	18.22
283	6/9/2023 10:50	9.28	18.12
284	6/9/2023 11:00	9.5	17.82
285	6/9/2023 11:10	9.51	17.68
286	6/9/2023 11:20	9.71	17.48
287	6/9/2023 11:30	9.76	17.34
288	6/9/2023 11:40	9.76	17.4
289	6/9/2023 11:50	9.86	17.2
290	6/9/2023 12:00	9.83	17.28
291	6/9/2023 12:10	9.87	17.26
292	6/9/2023 12:20	9.94	17.14
293	6/9/2023 12:30	9.95	17.12
294	6/9/2023 12:40	9.93	17.22
295	6/9/2023 12:50	9.93	17.28
296	6/9/2023 13:00	9.95	17.16
297	6/9/2023 13:10	10.02	17.2
298	6/9/2023 13:20	10.05	17.32
299	6/9/2023 13:30	10.11	17.42
300	6/9/2023 13:40	10.08	17.44
301	6/9/2023 13:50	10.16	17.48
302	6/9/2023 14:00	10.16	17.58
303	6/9/2023 14:10	10.21	17.64
304	6/9/2023 14:20	10.28	17.68
305	6/9/2023 14:30	10.29	17.74
306	6/9/2023 14:40	10.28	17.78
307	6/9/2023 14:50	10.57	17.84
308	6/9/2023 15:00	10.7	18.02
309	6/9/2023 15:10	10.85	18.12
310	6/9/2023 15:20	10.93	18.3
311	6/9/2023 15:30	10.98	18.28
312	6/9/2023 15:40	11.16	18.48
313	6/9/2023 15:50	10.76	18.98
314	6/9/2023 16:00	10.35	19.26
315	6/9/2023 16:10	10.25	19.56
316	6/9/2023 16:20	10.2	19.94
317	6/9/2023 16:30	10.1	20.02
318	6/9/2023 16:40	10.1	20.14
319	6/9/2023 16:50	10.06	20.16
320	6/9/2023 17:00	10.11	20.02
321	6/9/2023 17:10	10.14	20
322	6/9/2023 17:20	10.16	20.02
323	6/9/2023 17:30	10.32	19.88
324	6/9/2023 17:40	10.41	19.68
325	6/9/2023 17:50	10.24	20
326	6/9/2023 18:00	10.26	20.16
327	6/9/2023 18:10	10.28	20.32
328	6/9/2023 18:20	10.33	20.4
329	6/9/2023 18:30	10.27	20.5
330	6/9/2023 18:40	10.22	20.48
331	6/9/2023 18:50	10.49	19.98
332	6/9/2023 19:00	10.47	19.78
333	6/9/2023 19:10	10.49	19.74
334	6/9/2023 19:20	10.5	19.64
335	6/9/2023 19:30	10.47	19.66
336	6/9/2023 19:40	10.42	19.92
337	6/9/2023 19:50	10.42	19.98
338	6/9/2023 20:00	10.37	19.94
339	6/9/2023 20:10	10.29	19.96
340	6/9/2023 20:20	10.18	20.04
341	6/9/2023 20:30	10.06	20.08
342	6/9/2023 20:40	9.94	20.06
343	6/9/2023 20:50	9.84	20.02
344	6/9/2023 21:00	9.71	19.98
345	6/9/2023 21:10	9.89	19.88
346	6/9/2023 21:20	9.97	19.68
347	6/9/2023 21:30	9.75	19.62
348	6/9/2023 21:40	9.73	19.62
349	6/9/2023 21:50	9.66	19.56
350	6/9/2023 22:00	9.59	19.5
351	6/9/2023 22:10	9.63	19.46
352	6/9/2023 22:20	9.03	19.48
353	6/9/2023 22:30	9.05	19.42
354	6/9/2023 22:40	9.31	19.28
355	6/9/2023 22:50	9.17	19.16
356	6/9/2023 23:00	9.31	19.1
357	6/9/2023 23:10	9.45	19.06
358	6/9/2023 23:20	9.48	18.94
359	6/9/2023 23:30	9.65	18.8
360	6/9/2023 23:40	9.67	18.7
361	6/9/2023 23:50	9.69	18.6
362	6/10/2023 0:00	9.69	18.5
363	6/10/2023 0:10	9.66	18.44
364	6/10/2023 0:20	9.72	18.3
365	6/10/2023 0:30	9.74	18.24
366	6/10/2023 0:40	9.76	18.18
367	6/10/2023 0:50	9.75	18.12
368	6/10/2023 1:00	9.69	18.16
369	6/10/2023 1:10	9.69	18.12
370	6/10/2023 1:20	9.79	18.06
371	6/10/2023 1:30	9.7	18.06
372	6/10/2023 1:40	9.61	18.1
373	6/10/2023 1:50	9.64	18.04
374	6/10/2023 2:00	9.6	17.98
375	6/10/2023 2:10	9.55	17.96
376	6/10/2023 2:20	9.46	17.96
377	6/10/2023 2:30	9.45	17.96
378	6/10/2023 2:40	9.48	17.94
379	6/10/2023 2:50	9.44	17.88
380	6/10/2023 3:00	9.44	17.82
381	6/10/2023 3:10	9.36	17.82
382	6/10/2023 3:20	9.32	17.82
383	6/10/2023 3:30	9.25	17.84
384	6/10/2023 3:40	9.04	17.86
385	6/10/2023 3:50	8.78	17.84
386	6/10/2023 4:00	8.63	17.86
387	6/10/2023 4:10	8.9	17.8
388	6/10/2023 4:20	8.89	17.78
389	6/10/2023 4:30	8.58	17.78
390	6/10/2023 4:40	8.44	17.76
391	6/10/2023 4:50	8.73	17.8
392	6/10/2023 5:00	8.68	17.84
393	6/10/2023 5:10	8.82	17.94
394	6/10/2023 5:20	9.1	17.9
395	6/10/2023 5:30	8.06	17.78
396	6/10/2023 5:40	7.96	17.64
397	6/10/2023 5:50	7.92	17.6
398	6/10/2023 6:00	8.05	17.6
399	6/10/2023 6:10	7.74	17.58
400	6/10/2023 6:20	7.56	17.66
401	6/10/2023 6:30	7.71	17.72
402	6/10/2023 6:40	7.67	17.68
403	6/10/2023 6:50	7.54	17.66
404	6/10/2023 7:00	7.13	17.66
405	6/10/2023 7:10	7.2	17.72
406	6/10/2023 7:20	7.64	17.76
407	6/10/2023 7:30	7.82	17.78
408	6/10/2023 7:40	8.04	17.82
409	6/10/2023 7:50	8.25	17.84
410	6/10/2023 8:00	8.3	17.9
411	6/10/2023 8:10	8.09	17.96
412	6/10/2023 8:20	8.08	18.02
413	6/10/2023 8:30	8.15	18.08
414	6/10/2023 8:40	8.32	18.2
415	6/10/2023 8:50	8.28	18.14
416	6/10/2023 9:00	8.1	18.18
417	6/10/2023 9:10	8.35	18.44
418	6/10/2023 9:20	8.55	18.6
419	6/10/2023 9:30	8.42	18.64
420	6/10/2023 9:40	8.29	18.68
421	6/10/2023 9:50	8.33	18.7
422	6/10/2023 10:00	8.39	18.76
423	6/10/2023 10:10	8.33	18.82
424	6/10/2023 10:20	8.6	18.88
425	6/10/2023 10:30	8.84	18.94
426	6/10/2023 10:40	8.92	19.06
427	6/10/2023 10:50	9.12	19.06
428	6/10/2023 11:00	9.26	19.16
429	6/10/2023 11:10	9.22	19.08
430	6/10/2023 11:20	9.31	19.08
431	6/10/2023 11:30	9.37	19.08
432	6/10/2023 11:40	9.56	19
433	6/10/2023 11:50	9.89	18.76
434	6/10/2023 12:00	9.97	18.68
435	6/10/2023 12:10	10.12	18.42
436	6/10/2023 12:20	10.17	18.38
437	6/10/2023 12:30	10.27	18.26
438	6/10/2023 12:40	10.28	18.38
439	6/10/2023 12:50	10.24	18.5
440	6/10/2023 13:00	10.4	18.26
441	6/10/2023 13:10	10.34	18.26
442	6/10/2023 13:20	10.31	18.34
443	6/10/2023 13:30	10.32	18.16
444	6/10/2023 13:40	10.4	18.12
445	6/10/2023 13:50	10.36	18.2
446	6/10/2023 14:00	10.43	18.3
447	6/10/2023 14:10	10.35	18.4
448	6/10/2023 14:20	10.33	18.3
449	6/10/2023 14:30	10.32	18.38
450	6/10/2023 14:40	10.25	18.46
451	6/10/2023 14:50	10.28	18.44
452	6/10/2023 15:00	10.33	18.46
453	6/10/2023 15:10	10.35	18.48
454	6/10/2023 15:20	10.36	18.48
455	6/10/2023 15:30	10.37	18.5
456	6/10/2023 15:40	10.45	18.66
457	6/10/2023 15:50	10.24	18.94
458	6/10/2023 16:00	10.11	18.9
459	6/10/2023 16:10	10.12	18.84
460	6/10/2023 16:20	10.17	18.78
461	6/10/2023 16:30	10.21	18.76
462	6/10/2023 16:40	10.21	18.82
463	6/10/2023 16:50	10.33	18.84
464	6/10/2023 17:00	10.38	18.9
465	6/10/2023 17:10	10.34	18.94
466	6/10/2023 17:20	10.37	19.08
467	6/10/2023 17:30	10.32	19.16
468	6/10/2023 17:40	10.31	19.26
469	6/10/2023 17:50	10.29	19.44
470	6/10/2023 18:00	10.51	19.74
471	6/10/2023 18:10	10.25	19.78
472	6/10/2023 18:20	10.32	19.7
473	6/10/2023 18:30	10.12	19.92
474	6/10/2023 18:40	10.2	19.84
475	6/10/2023 18:50	10.27	19.74
476	6/10/2023 19:00	10.12	19.84
477	6/10/2023 19:10	9.97	19.82
478	6/10/2023 19:20	10.15	19.84
479	6/10/2023 19:30	10.11	19.86
480	6/10/2023 19:40	9.96	19.88
481	6/10/2023 19:50	9.85	19.86
482	6/10/2023 20:00	9.91	19.78
483	6/10/2023 20:10	9.83	19.76
484	6/10/2023 20:20	10.01	19.68
485	6/10/2023 20:30	9.99	19.64
486	6/10/2023 20:40	9.95	19.6
487	6/10/2023 20:50	9.89	19.58
488	6/10/2023 21:00	9.76	19.56
489	6/10/2023 21:10	9.7	19.54
490	6/10/2023 21:20	9.47	19.52
491	6/10/2023 21:30	9.68	19.52
492	6/10/2023 21:40	9.62	19.56
493	6/10/2023 21:50	9.57	19.54
494	6/10/2023 22:00	9.63	19.5
495	6/10/2023 22:10	9.53	19.48
496	6/10/2023 22:20	9.42	19.48
497	6/10/2023 22:30	9.63	19.5
498	6/10/2023 22:40	9.57	19.52
499	6/10/2023 22:50	9.4	19.54
500	6/10/2023 23:00	9.17	19.54
501	6/10/2023 23:10	9.1	19.56
502	6/10/2023 23:20	8.44	19.54
503	6/10/2023 23:30	8.43	19.5
504	6/10/2023 23:40	8.46	19.46
505	6/10/2023 23:50	8.53	19.4
506	6/11/2023 0:00	8.53	19.38
507	6/11/2023 0:10	8.75	19.34
508	6/11/2023 0:20	8.94	19.26
509	6/11/2023 0:30	9.07	19.16
510	6/11/2023 0:40	9.07	19.12
511	6/11/2023 0:50	9.47	18.94
512	6/11/2023 1:00	9.37	18.94
513	6/11/2023 1:10	9.34	18.88
514	6/11/2023 1:20	9.43	18.7
515	6/11/2023 1:30	9.44	18.6
516	6/11/2023 1:40	9.53	18.44
517	6/11/2023 1:50	9.44	18.4
518	6/11/2023 2:00	9.46	18.4
519	6/11/2023 2:10	9.46	18.36
520	6/11/2023 2:20	9.4	18.32
521	6/11/2023 2:30	9.37	18.3
522	6/11/2023 2:40	9.44	18.24
523	6/11/2023 2:50	9.43	18.2
524	6/11/2023 3:00	9.37	18.18
525	6/11/2023 3:10	9.36	18.18
526	6/11/2023 3:20	9.33	18.14
527	6/11/2023 3:30	9.28	18.06
528	6/11/2023 3:40	9.28	17.94
529	6/11/2023 3:50	9.31	17.86
530	6/11/2023 4:00	9.33	17.82
531	6/11/2023 4:10	9.25	17.8
532	6/11/2023 4:20	9.16	17.82
533	6/11/2023 4:30	9.09	17.82
534	6/11/2023 4:40	9.07	17.88
535	6/11/2023 4:50	8.92	17.9
536	6/11/2023 5:00	8.82	17.86
537	6/11/2023 5:10	8.84	17.86
538	6/11/2023 5:20	8.9	17.92
539	6/11/2023 5:30	9.08	17.98
540	6/11/2023 5:40	8.87	18.06
541	6/11/2023 5:50	8.88	18.1
542	6/11/2023 6:00	8.68	18.02
543	6/11/2023 6:10	8.5	17.94
544	6/11/2023 6:20	8.34	18
545	6/11/2023 6:30	8.16	18.02
546	6/11/2023 6:40	7.99	18.04
547	6/11/2023 6:50	8.23	18.12
548	6/11/2023 7:00	8.18	18.16
549	6/11/2023 7:10	7.8	18.12
550	6/11/2023 7:20	7.58	18.1
551	6/11/2023 7:30	7.48	18.04
552	6/11/2023 7:40	7.48	18.12
553	6/11/2023 7:50	7.55	18.22
554	6/11/2023 8:00	7.64	18.32
555	6/11/2023 8:10	7.7	18.36
556	6/11/2023 8:20	8	18.42
557	6/11/2023 8:30	8.19	18.5
558	6/11/2023 8:40	8.21	18.62
559	6/11/2023 8:50	8.32	18.78
560	6/11/2023 9:00	8.36	18.9
561	6/11/2023 9:10	8.45	19.08
562	6/11/2023 9:20	8.46	19.22
563	6/11/2023 9:30	8.49	19.32
564	6/11/2023 9:40	8.34	19.36
565	6/11/2023 9:50	8.47	19.52
566	6/11/2023 10:00	8.52	19.74
567	6/11/2023 10:10	8.63	19.8
568	6/11/2023 10:20	8.67	19.88
569	6/11/2023 10:30	8.68	19.98
570	6/11/2023 10:40	8.73	20.12
571	6/11/2023 10:50	8.91	20.22
572	6/11/2023 11:00	9.09	20.3
573	6/11/2023 11:10	9.53	20.4
574	6/11/2023 11:20	9.84	20.42
575	6/11/2023 11:30	9.8	20.5
576	6/11/2023 11:40	9.9	20.6
577	6/11/2023 11:50	10.08	20.7
578	6/11/2023 12:00	10.08	20.7
579	6/11/2023 12:10	10.06	20.52
580	6/11/2023 12:20	10.26	20.5
581	6/11/2023 12:30	10.27	20.46
582	6/11/2023 12:40	10.16	20.44
583	6/11/2023 12:50	10.2	20.46
584	6/11/2023 13:00	10.25	20.3
585	6/11/2023 13:10	10.31	20.2
